weight,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence
0.3,4.0,4.72,2.79,0,0,1,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
0.41,4.81,3.56,2.41,0,1,0,0,0,0,0,0,2.0,2.0,0.0,0.0,2.0,0.0
0.5,5.03,5.09,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
0.8,5.17,5.11,3.56,1,0,0,0,0,0,0,0,6.0,8.0,1.0,0.0,0.0,0.0
0.5,5.02,5.07,3.13,0,0,0,0,0,0,0,1,7.0,1.0,1.0,0.0,1.0,0.0
1.0,8.52,5.54,3.44,0,0,0,0,0,1,0,0,6.0,3.0,0.0,0.0,0.0,0.0
0.5,7.16,4.55,2.68,0,0,0,0,0,1,0,0,3.0,2.0,0.0,0.0,1.0,3.0
0.5,4.94,5.0,3.16,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,2.0,0.0
0.36,4.54,4.56,2.85,0,0,0,0,0,0,0,1,2.0,4.0,0.0,0.0,0.0,0.0
0.5,6.49,4.33,2.67,0,0,0,0,1,0,0,0,4.0,2.0,0.0,1.0,1.0,4.0
0.5,5.1,5.11,3.12,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.52,5.13,5.15,3.19,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.31,4.24,4.63,2.65,0,0,1,0,0,0,0,0,5.0,6.0,0.0,0.0,1.0,3.0
0.23,3.91,3.93,2.45,0,0,0,0,0,0,0,1,3.0,2.0,0.0,0.0,0.0,0.0
1.0,8.05,5.27,3.61,0,0,0,0,0,1,0,0,5.0,4.0,2.0,0.0,2.0,4.0
0.52,4.73,4.45,3.01,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0
0.8,6.55,4.85,3.19,0,0,0,0,1,0,0,0,7.0,0.0,0.0,0.0,1.0,3.0
0.5,5.11,5.14,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.5,5.04,5.09,3.13,0,0,0,0,0,0,0,1,7.0,2.0,1.0,1.0,1.0,0.0
0.7,8.4,4.9,2.8,0,0,0,0,0,1,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.7,5.73,5.76,3.49,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,0.0
0.5,4.86,4.92,3.26,0,0,0,0,0,0,0,1,5.0,2.0,3.0,1.0,1.0,0.0
0.5,6.14,4.58,2.75,0,0,0,0,1,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
0.5,4.94,5.01,3.15,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,4.0
0.7,5.3,4.82,3.28,1,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0
0.9,5.77,5.05,3.62,1,0,0,0,0,0,0,0,6.0,4.0,2.0,0.0,1.0,0.0
0.4,4.6,4.63,2.94,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,1.0,0.0
0.7,5.51,4.79,3.25,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,0.0
0.52,5.17,5.2,3.22,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,3.0
0.41,5.47,3.47,2.18,0,1,0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,3.0
0.54,6.36,4.25,2.49,0,0,0,0,1,0,0,0,7.0,0.0,0.0,2.0,2.0,3.0
0.5,4.45,4.39,3.11,0,0,0,0,0,0,1,0,6.0,2.0,0.0,0.0,2.0,0.0
0.3,3.85,3.78,2.63,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,2.0,0.0
0.55,5.21,5.23,3.27,0,0,0,0,0,0,0,1,6.0,8.0,0.0,0.0,0.0,0.0
1.0,8.28,5.51,3.54,0,0,0,0,0,1,0,0,7.0,5.0,1.0,0.0,1.0,0.0
0.7,5.23,4.75,3.22,1,0,0,0,0,0,0,0,5.0,11.0,0.0,0.0,1.0,4.0
1.0,5.72,5.35,3.72,1,0,0,0,0,0,0,0,5.0,8.0,1.0,0.0,0.0,0.0
0.31,3.75,3.74,2.67,0,0,0,0,0,0,1,0,6.0,5.0,0.0,1.0,1.0,0.0
0.23,3.92,3.94,2.42,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0
0.52,5.25,5.26,3.13,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
0.5,6.58,4.46,2.66,0,0,0,0,1,0,0,0,5.0,8.0,0.0,0.0,1.0,0.0
1.02,7.84,5.74,3.48,0,0,0,0,1,0,0,0,6.0,9.0,0.0,1.0,1.0,5.0
0.5,4.9,4.95,3.2,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
1.0,5.77,5.31,3.72,1,0,0,0,0,0,0,0,4.0,6.0,1.0,1.0,0.0,4.0
0.5,6.38,4.39,2.71,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0
0.5,5.13,5.16,3.14,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
0.3,4.27,4.75,2.61,0,0,1,0,0,0,0,0,2.0,2.0,1.0,1.0,2.0,0.0
0.75,8.45,5.11,2.97,0,0,0,0,0,1,0,0,5.0,7.0,0.0,1.0,1.0,3.0
0.3,3.93,4.58,2.76,0,0,1,0,0,0,0,0,6.0,1.0,1.0,0.0,1.0,0.0
0.5,5.11,5.14,3.12,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.4,5.26,3.51,2.31,0,1,0,0,0,0,0,0,3.0,5.0,0.0,1.0,2.0,0.0
0.5,5.09,5.13,3.07,0,0,0,0,0,0,0,1,7.0,5.0,1.0,0.0,2.0,0.0
2.0,7.12,6.84,4.63,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,4.0
1.06,6.63,5.33,3.61,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
2.01,6.83,6.8,4.67,1,0,0,0,0,0,0,0,5.0,16.0,0.0,0.0,1.0,0.0
1.0,5.36,5.35,3.85,1,0,0,0,0,0,0,0,3.0,9.0,2.0,0.0,0.0,0.0
0.5,4.4,4.34,3.24,0,0,0,0,0,0,1,0,6.0,2.0,1.0,1.0,1.0,0.0
1.0,7.91,5.42,3.55,0,0,0,0,0,1,0,0,7.0,4.0,2.0,0.0,1.0,0.0
0.5,5.07,5.1,3.17,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0
0.81,5.25,5.23,3.53,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0
0.75,5.84,4.87,3.23,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
0.53,4.38,4.31,3.15,0,0,0,0,0,0,1,0,2.0,7.0,0.0,0.0,2.0,3.0
0.7,5.12,4.91,3.29,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0
0.4,4.19,4.08,2.81,0,0,0,0,0,0,1,0,6.0,3.0,1.0,1.0,2.0,3.0
0.31,4.55,3.38,2.2,0,1,0,0,0,0,0,0,3.0,2.0,1.0,0.0,2.0,0.0
0.5,4.23,4.23,3.07,0,0,0,0,0,0,1,0,4.0,4.0,0.0,1.0,1.0,0.0
0.5,4.95,4.98,3.2,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,0.0,0.0
0.18,3.64,3.66,2.2,0,0,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0
1.0,5.62,5.27,3.79,1,0,0,0,0,0,0,0,4.0,6.0,2.0,0.0,1.0,0.0
0.53,5.16,5.2,3.2,0,0,0,0,0,0,0,1,2.0,8.0,0.0,0.0,0.0,0.0
1.51,6.61,6.52,4.43,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,4.0
0.8,5.35,5.27,3.55,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0
0.5,4.91,4.19,2.84,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,3.0
1.01,5.64,5.61,3.66,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,2.0,3.0
0.5,4.87,4.96,3.19,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,2.0,0.0
0.96,5.62,5.45,3.69,1,0,0,0,0,0,0,0,6.0,8.0,0.0,0.0,1.0,0.0
0.35,7.65,3.49,2.15,0,0,0,1,0,0,0,0,5.0,3.0,1.0,0.0,2.0,0.0
0.5,4.87,4.92,3.25,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,2.0,0.0
0.5,5.05,5.07,3.17,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.3,3.95,4.69,2.76,0,0,1,0,0,0,0,0,5.0,1.0,0.0,1.0,2.0,0.0
0.5,5.05,5.08,3.17,0,0,0,0,0,0,0,1,7.0,3.0,0.0,1.0,0.0,0.0
0.5,4.92,5.0,3.14,0,0,0,0,0,0,0,1,5.0,8.0,1.0,0.0,1.0,0.0
0.3,6.5,3.63,2.05,0,0,0,1,0,0,0,0,6.0,1.0,2.0,1.0,2.0,0.0
0.5,5.16,5.18,3.09,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,1.0,0.0
0.34,4.21,4.99,2.81,0,0,1,0,0,0,0,0,3.0,7.0,0.0,0.0,1.0,0.0
0.5,4.95,5.01,3.2,0,0,0,0,0,0,0,1,2.0,1.0,1.0,0.0,2.0,3.0
0.5,4.98,5.02,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,2.0,0.0
0.52,4.48,4.39,3.19,0,0,0,0,0,0,1,0,4.0,7.0,0.0,0.0,2.0,0.0
0.7,5.29,4.81,3.27,1,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0
0.53,6.34,4.63,2.82,0,0,0,0,1,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.9,5.49,5.42,3.66,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,0.0,0.0
0.36,4.52,4.99,2.81,0,0,1,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,3.0
0.5,4.93,5.0,3.21,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,1.0,3.0
0.72,5.13,4.95,3.36,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0
0.5,5.06,5.1,3.17,0,0,0,0,0,0,0,1,7.0,2.0,0.0,1.0,1.0,0.0
0.3,4.89,3.13,1.88,0,1,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,3.0
1.01,6.37,5.36,3.53,1,0,0,0,0,0,0,0,7.0,5.0,0.0,1.0,1.0,2.0
0.3,5.03,3.1,2.05,0,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,2.0,3.0
0.5,6.39,4.42,2.77,0,0,0,0,1,0,0,0,3.0,7.0,0.0,0.0,1.0,3.0
0.5,4.89,4.95,3.25,0,0,0,0,0,0,0,1,6.0,3.0,2.0,0.0,2.0,0.0
2.01,10.8,7.11,4.46,0,0,0,0,0,1,0,0,6.0,7.0,0.0,0.0,0.0,5.0
0.5,4.31,4.19,3.11,0,0,0,0,0,0,1,0,4.0,2.0,1.0,0.0,1.0,0.0
0.5,4.77,4.86,3.23,0,0,0,0,0,0,0,1,4.0,7.0,3.0,1.0,2.0,0.0
0.51,5.13,5.15,3.21,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
0.9,5.71,5.26,3.56,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0
0.43,5.33,3.56,2.24,0,1,0,0,0,0,0,0,3.0,6.0,0.0,1.0,3.0,0.0
0.53,7.05,4.44,2.7,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,4.0
0.38,4.77,3.49,2.38,0,1,0,0,0,0,0,0,4.0,3.0,0.0,0.0,2.0,3.0
0.75,5.75,5.79,3.63,0,0,0,0,0,0,0,1,5.0,10.0,0.0,0.0,0.0,0.0
0.7,5.12,4.95,3.33,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,0.0
0.5,4.73,4.31,2.9,1,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,1.0,4.0
0.9,5.61,5.29,3.6,1,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,1.0,3.0
0.52,4.97,4.32,2.93,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
0.8,5.9,4.94,3.26,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
0.7,5.65,5.69,3.56,0,0,0,0,0,0,0,1,5.0,10.0,0.0,0.0,0.0,0.0
0.8,5.3,5.16,3.47,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
0.51,5.09,5.13,3.18,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
0.52,4.57,4.47,3.03,1,0,0,0,0,0,0,0,2.0,6.0,0.0,0.0,1.0,0.0
0.5,4.99,5.04,3.18,0,0,0,0,0,0,0,1,7.0,2.0,1.0,1.0,1.0,0.0
0.9,8.96,5.35,3.19,0,0,0,0,0,1,0,0,4.0,10.0,0.0,0.0,0.0,0.0
0.31,3.76,3.72,2.64,0,0,0,0,0,0,1,0,5.0,2.0,0.0,1.0,1.0,0.0
1.0,6.12,5.31,3.6,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,0.0,0.0
0.51,5.11,5.13,3.18,0,0,0,0,0,0,0,1,2.0,7.0,0.0,0.0,0.0,0.0
0.5,5.06,5.09,3.17,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.5,5.05,5.08,3.18,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,0.0
0.92,6.03,5.2,3.54,1,0,0,0,0,0,0,0,6.0,7.0,0.0,0.0,1.0,0.0
0.92,5.86,5.34,3.47,1,0,0,0,0,0,0,0,7.0,3.0,0.0,1.0,0.0,0.0
1.2,6.06,5.86,3.98,1,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0
0.3,4.13,4.56,2.59,0,0,1,0,0,0,0,0,6.0,5.0,0.0,1.0,1.0,0.0
0.8,5.86,4.92,3.34,1,0,0,0,0,0,0,0,4.0,7.0,0.0,1.0,1.0,3.0
0.92,5.94,5.16,3.49,1,0,0,0,0,0,0,0,4.0,7.0,0.0,0.0,1.0,0.0
0.31,4.4,4.43,2.67,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,3.0
0.5,5.14,5.16,3.12,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
1.2,6.55,5.69,3.85,1,0,0,0,0,0,0,0,7.0,5.0,0.0,1.0,1.0,0.0
0.47,4.98,5.0,3.09,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,0.0
0.3,4.36,4.38,2.61,0,0,0,0,0,0,0,1,2.0,8.0,0.0,0.0,0.0,4.0
0.3,4.18,4.23,2.68,0,0,0,0,0,0,0,1,4.0,7.0,1.0,0.0,1.0,0.0
1.2,7.9,5.8,3.82,0,0,0,0,1,0,0,0,7.0,6.0,2.0,1.0,1.0,0.0
0.5,4.91,4.95,3.19,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,0.0,0.0
0.9,5.54,4.99,3.69,1,0,0,0,0,0,0,0,4.0,5.0,2.0,1.0,2.0,0.0
0.5,4.95,4.97,3.17,0,0,0,0,0,0,0,1,2.0,7.0,1.0,0.0,0.0,0.0
0.82,5.93,5.02,3.4,1,0,0,0,0,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0
0.8,5.19,5.11,3.47,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0
0.3,4.25,4.28,2.65,0,0,0,0,0,0,0,1,5.0,6.0,0.0,1.0,0.0,0.0
0.9,8.05,5.44,3.46,0,0,0,0,0,1,0,0,6.0,4.0,1.0,0.0,1.0,4.0
1.2,8.71,5.72,3.73,0,0,0,0,0,1,0,0,7.0,6.0,2.0,0.0,1.0,0.0
0.5,5.08,5.12,3.12,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
1.67,6.5,6.28,4.37,1,0,0,0,0,0,0,0,4.0,0.0,0.0,1.0,1.0,0.0
0.5,4.95,5.01,3.16,0,0,0,0,0,0,0,1,6.0,7.0,1.0,1.0,2.0,0.0
0.8,5.18,5.12,3.59,1,0,0,0,0,0,0,0,6.0,4.0,1.0,0.0,1.0,3.0
0.5,5.07,5.11,3.16,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0
0.5,4.23,4.2,3.04,0,0,0,0,0,0,1,0,3.0,4.0,0.0,1.0,2.0,0.0
0.7,4.9,4.82,3.52,0,0,0,0,0,0,1,0,4.0,8.0,0.0,0.0,1.0,0.0
0.41,5.35,3.48,2.18,0,1,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
0.5,5.12,5.15,3.08,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,1.0,0.0
1.01,5.66,5.49,3.73,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,3.0
1.0,5.35,5.24,3.66,1,0,0,0,0,0,0,0,7.0,18.0,0.0,0.0,1.0,0.0
0.33,4.59,3.37,2.3,0,1,0,0,0,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0
0.5,5.0,5.02,3.08,0,0,0,0,0,0,0,1,3.0,3.0,2.0,0.0,1.0,5.0
1.2,6.48,5.64,3.84,1,0,0,0,0,0,0,0,4.0,8.0,1.0,0.0,2.0,5.0
0.3,4.44,3.33,2.15,0,1,0,0,0,0,0,0,2.0,2.0,0.0,1.0,2.0,0.0
0.5,4.3,4.25,3.09,0,0,0,0,0,0,1,0,4.0,3.0,0.0,0.0,1.0,0.0
0.5,5.07,5.09,3.14,0,0,0,0,0,0,0,1,6.0,8.0,1.0,0.0,0.0,0.0
0.7,7.27,4.93,3.08,0,0,0,0,0,1,0,0,7.0,5.0,2.0,1.0,2.0,0.0
0.9,6.0,6.05,3.83,0,0,0,0,0,0,0,1,6.0,11.0,1.0,1.0,1.0,0.0
0.4,4.67,4.69,2.96,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,5.0
0.51,6.23,4.55,2.86,0,0,0,0,1,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0
0.5,5.97,4.48,2.86,0,0,0,0,1,0,0,0,6.0,1.0,1.0,0.0,1.0,0.0
0.98,5.62,5.35,3.73,1,0,0,0,0,0,0,0,6.0,5.0,1.0,0.0,1.0,0.0
0.32,4.67,3.31,2.15,0,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,2.0,0.0
0.3,4.18,4.63,2.55,0,0,1,0,0,0,0,0,5.0,4.0,2.0,1.0,1.0,0.0
0.96,8.21,5.43,3.35,0,0,0,0,1,0,0,0,7.0,6.0,0.0,1.0,1.0,0.0
0.5,5.09,5.12,3.11,0,0,0,0,0,0,0,1,2.0,7.0,0.0,0.0,0.0,0.0
0.31,4.37,4.46,2.47,0,0,1,0,0,0,0,0,6.0,6.0,2.0,0.0,1.0,0.0
1.23,5.95,5.93,3.96,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0
0.75,5.6,4.83,3.28,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.51,5.1,5.13,3.18,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,1.0,0.0
0.42,6.38,4.18,2.54,0,0,0,0,1,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0
0.27,4.2,4.21,2.56,0,0,0,0,0,0,0,1,2.0,3.0,0.0,0.0,0.0,0.0
0.6,5.38,5.41,3.37,0,0,0,0,0,0,0,1,4.0,10.0,0.0,0.0,0.0,0.0
0.5,4.89,4.94,3.15,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,3.0,0.0
0.5,5.11,5.16,3.09,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,2.0,0.0
0.8,6.04,4.84,3.29,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
0.8,5.27,5.25,3.56,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
0.5,4.44,4.37,3.22,0,0,0,0,0,0,1,0,5.0,2.0,1.0,0.0,1.0,0.0
0.5,4.22,4.19,3.15,0,0,0,0,0,0,1,0,5.0,4.0,1.0,0.0,1.0,3.0
0.4,5.78,4.12,2.6,0,0,0,0,1,0,0,0,7.0,4.0,0.0,0.0,1.0,0.0
0.5,5.1,5.12,3.12,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.5,5.14,5.16,3.08,0,0,0,0,0,0,0,1,6.0,8.0,0.0,0.0,1.0,0.0
0.5,6.14,4.48,2.81,0,0,0,0,1,0,0,0,7.0,2.0,0.0,1.0,2.0,3.0
1.13,6.09,5.73,3.78,1,0,0,0,0,0,0,0,5.0,18.0,0.0,0.0,1.0,3.0
0.5,4.52,4.5,3.02,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,2.0,3.0
0.3,4.08,4.84,2.74,0,0,1,0,0,0,0,0,5.0,2.0,0.0,0.0,2.0,3.0
0.7,5.08,4.86,3.25,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,2.0,3.0
0.8,5.4,5.13,3.46,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
0.46,4.67,5.45,3.2,0,0,1,0,0,0,0,0,7.0,4.0,0.0,0.0,2.0,0.0
0.5,4.42,4.35,3.07,0,0,0,0,0,0,1,0,4.0,5.0,0.0,0.0,2.0,0.0
0.7,5.6,5.64,3.49,0,0,0,0,0,0,0,1,6.0,8.0,1.0,0.0,1.0,0.0
0.5,5.05,5.08,3.16,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,3.0
0.8,5.38,5.12,3.48,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,4.0
0.4,4.63,4.67,2.89,0,0,0,0,0,0,0,1,4.0,3.0,1.0,0.0,1.0,0.0
0.4,6.17,4.1,2.5,0,0,0,0,1,0,0,0,5.0,3.0,0.0,1.0,1.0,0.0
2.02,7.44,7.27,4.82,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0
1.2,5.91,5.78,4.16,1,0,0,0,0,0,0,0,6.0,5.0,2.0,0.0,1.0,0.0
0.55,5.63,3.75,2.6,0,1,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0
0.5,5.03,5.09,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
0.37,4.02,4.01,2.66,0,0,0,0,0,0,1,0,5.0,2.0,0.0,1.0,2.0,0.0
0.5,5.05,5.08,3.15,0,0,0,0,0,0,0,1,3.0,7.0,1.0,0.0,1.0,0.0
0.41,4.78,4.8,2.97,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,0.0,3.0
0.8,5.42,4.89,3.41,1,0,0,0,0,0,0,0,2.0,6.0,1.0,0.0,0.0,0.0
0.51,4.26,4.24,3.07,0,0,0,0,0,0,1,0,4.0,4.0,0.0,0.0,1.0,0.0
1.5,6.66,6.18,4.31,1,0,0,0,0,0,0,0,7.0,8.0,1.0,0.0,0.0,5.0
0.35,5.19,3.94,2.28,0,0,0,0,1,0,0,0,4.0,0.0,2.0,1.0,2.0,4.0
0.4,4.72,4.73,2.95,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,0.0
0.59,5.35,5.37,3.36,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0
0.41,5.23,3.47,2.27,0,1,0,0,0,0,0,0,5.0,1.0,0.0,0.0,1.0,3.0
0.5,6.06,4.47,2.84,0,0,0,0,1,0,0,0,5.0,3.0,1.0,1.0,2.0,0.0
0.5,5.15,5.18,3.07,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,5.0
1.02,5.84,5.68,3.79,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
0.3,3.98,4.63,2.68,0,0,1,0,0,0,0,0,6.0,4.0,1.0,1.0,2.0,0.0
0.51,4.68,4.37,2.95,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0
0.96,6.11,5.21,3.55,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,3.0
1.11,6.59,5.26,3.57,1,0,0,0,0,0,0,0,2.0,16.0,0.0,0.0,1.0,4.0
1.0,5.63,5.6,3.78,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,3.0
0.5,5.07,5.1,3.16,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
0.5,4.21,4.17,3.02,0,0,0,0,0,0,1,0,2.0,7.0,0.0,0.0,2.0,0.0
0.5,5.12,5.16,3.06,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,1.0,0.0
0.5,6.12,4.52,2.8,0,0,0,0,1,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.36,5.66,3.94,2.45,0,0,0,0,1,0,0,0,4.0,2.0,0.0,0.0,1.0,0.0
0.3,4.14,4.53,2.75,0,0,1,0,0,0,0,0,6.0,3.0,2.0,1.0,2.0,3.0
0.52,5.71,3.77,2.41,0,1,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,4.0
1.52,7.13,5.96,4.15,1,0,0,0,0,0,0,0,6.0,4.0,1.0,0.0,0.0,0.0
1.01,6.37,5.29,3.6,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,2.0,5.0
0.3,4.42,3.27,2.17,0,1,0,0,0,0,0,0,2.0,3.0,1.0,0.0,2.0,0.0
0.5,5.1,5.12,3.14,0,0,0,0,0,0,0,1,5.0,1.0,1.0,2.0,0.0,3.0
0.51,4.3,4.24,3.15,0,0,0,0,0,0,1,0,5.0,5.0,1.0,0.0,1.0,3.0
1.01,5.83,5.58,3.79,1,0,0,0,0,0,0,0,6.0,3.0,0.0,1.0,1.0,0.0
0.5,4.99,5.04,3.18,0,0,0,0,0,0,0,1,7.0,2.0,1.0,1.0,1.0,0.0
0.53,5.15,5.18,3.24,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0
0.32,4.43,4.44,2.73,0,0,0,0,0,0,0,1,6.0,4.0,0.0,1.0,0.0,0.0
1.7,6.99,6.36,4.46,1,0,0,0,0,0,0,0,5.0,4.0,1.0,0.0,0.0,0.0
0.53,4.53,4.48,3.04,0,0,0,0,0,0,1,0,7.0,6.0,0.0,0.0,1.0,3.0
0.5,5.17,5.2,3.1,0,0,0,0,0,0,0,1,6.0,2.0,0.0,1.0,0.0,4.0
1.2,9.25,5.98,3.76,0,0,0,0,0,1,0,0,3.0,5.0,0.0,0.0,1.0,0.0
0.55,4.84,4.46,3.02,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0
0.5,5.06,5.09,3.16,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,3.0
0.7,5.28,4.81,3.26,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
