id,shape,weight,clarity,color,cut,polish,symmetry,fluorescence,price,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence
1780828,ROUND,0.5,SI1,D,VG,EX,VG,F,2123.65,5.21,5.25,3.02,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,1.0,3.0
1756156,ROUND,0.5,SI2,D,VG,EX,VG,N,2123.69,5.07,5.13,3.13,0,0,0,0,0,0,0,1,7.0,1.0,1.0,0.0,1.0,0.0
1658278,ROUND,0.7,SI1,L,EX,EX,EX,N,2123.92,5.68,5.72,3.47,0,0,0,0,0,0,0,1,6.0,9.0,0.0,0.0,0.0,0.0
1751238,ROUND,0.51,SI1,G,VG,EX,VG,N,2179.02,4.98,5.03,3.23,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,1.0,0.0
1790395,ROUND,0.5,SI1,D,VG,EX,GD,F,2179.32,4.96,5.02,3.19,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,2.0,3.0
1789526,ROUND,0.5,SI2,E,EX,EX,EX,N,2179.46,5.05,5.07,3.17,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
1789526,ROUND,0.5,SI2,E,EX,EX,EX,N,2179.46,5.05,5.07,3.17,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
1778110,ROUND,0.52,SI2,F,EX,EX,EX,N,2179.98,5.2,5.22,3.16,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
1582549,ROUND,0.51,IF,I,EX,EX,EX,N,2180.03,5.08,5.11,3.18,0,0,0,0,0,0,0,1,1.0,6.0,0.0,0.0,0.0,0.0
1757765,ROUND,0.51,SI2,G,EX,EX,EX,N,2180.05,5.09,5.13,3.18,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
1671666,ROUND,0.52,VVS2,J,EX,EX,EX,F,2180.11,5.16,5.18,3.21,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,3.0
1778090,ROUND,0.52,SI2,D,EX,EX,EX,N,2187.2,5.13,5.15,3.2,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0
1627749,ROUND,0.5,SI1,G,VG,EX,VG,N,2187.2,5.06,5.13,3.07,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,1.0,0.0
1758742,ROUND,0.5,SI1,E,EX,EX,VG,N,2350.82,5.07,5.11,3.16,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0
1780834,ROUND,0.5,SI1,E,VG,EX,VG,N,2350.82,5.11,5.16,3.03,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,1.0,0.0
1758742,ROUND,0.5,SI1,E,EX,EX,VG,N,2350.82,5.07,5.11,3.16,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0
1795375,ROUND,0.53,SI2,D,EX,EX,EX,N,2350.82,5.17,5.2,3.25,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0
1770736,ROUND,0.6,SI1,I,EX,EX,EX,N,2350.89,5.43,5.46,3.35,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
1657035,ROUND,0.5,VS1,E,EX,EX,EX,ST,2350.94,5.1,5.11,3.08,0,0,0,0,0,0,0,1,4.0,2.0,0.0,0.0,0.0,5.0
1672715,ROUND,0.5,VS1,E,EX,EX,EX,ST,2350.94,5.15,5.17,3.15,0,0,0,0,0,0,0,1,4.0,2.0,0.0,0.0,0.0,5.0
1663734,ROUND,0.5,VS1,E,VG,EX,GD,N,2350.94,5.09,5.12,3.05,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,2.0,0.0
1655731,ROUND,0.5,VS1,E,VG,VG,GD,N,2350.94,4.94,5.04,3.14,0,0,0,0,0,0,0,1,4.0,2.0,1.0,1.0,2.0,0.0
1672125,ROUND,0.5,VVS2,F,EX,EX,VG,M,2350.94,5.03,5.09,3.1,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,4.0
1672690,ROUND,0.5,VVS2,F,EX,EX,EX,ST,2350.94,5.01,5.05,3.16,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,5.0
1786084,ROUND,0.5,VS2,D,VG,EX,VG,F,2350.99,4.92,4.98,3.2,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,1.0,3.0
1786082,ROUND,0.5,VS2,D,VG,VG,GD,N,2350.99,5.09,5.14,3.1,0,0,0,0,0,0,0,1,5.0,1.0,1.0,1.0,2.0,0.0
1649750,ROUND,0.58,SI1,H,EX,EX,EX,ST,2351.54,5.4,5.44,3.26,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,5.0
1634792,ROUND,0.5,VS1,FANCY,EX,EX,EX,N,2322.91,5.12,5.15,3.13,0,0,0,0,0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0
1641489,ROUND,0.5,VVS2,D,GD,EX,GD,N,2322.91,4.79,4.88,3.17,0,0,0,0,0,0,0,1,3.0,1.0,2.0,0.0,2.0,0.0
1668819,ROUND,0.53,SI1,G,EX,EX,EX,N,2323.53,5.15,5.16,3.22,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
1618279,ROUND,0.54,VVS2,E,EX,EX,EX,ST,2323.57,5.18,5.22,3.24,0,0,0,0,0,0,0,1,3.0,2.0,0.0,0.0,0.0,5.0
1659675,ROUND,0.5,VS2,E,VG,EX,VG,F,2323.78,4.98,5.03,3.19,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,3.0
1655686,ROUND,0.5,VVS2,G,EX,EX,EX,ST,2323.78,5.13,5.14,3.13,0,0,0,0,0,0,0,1,3.0,4.0,0.0,0.0,0.0,5.0
1630387,ROUND,0.52,VS1,D,EX,EX,EX,ST,2323.93,5.17,5.19,3.23,0,0,0,0,0,0,0,1,4.0,1.0,0.0,0.0,0.0,5.0
1776948,ROUND,0.5,SI1,F,VG,EX,VG,N,2323.97,4.98,5.03,3.12,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,1.0,0.0
1778043,ROUND,0.5,SI1,F,EX,VG,EX,N,2323.97,5.07,5.09,3.17,0,0,0,0,0,0,0,1,6.0,3.0,0.0,1.0,0.0,0.0
1648368,ROUND,0.5,VS2,F,EX,EX,EX,M,2324.09,5.05,5.08,3.17,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,0.0,4.0
1745431,ROUND,0.73,SI1,K,EX,EX,EX,N,2324.26,5.72,5.74,3.58,0,0,0,0,0,0,0,1,6.0,8.0,0.0,0.0,0.0,0.0
1663940,ROUND,0.61,SI2,F,EX,EX,EX,N,2324.57,5.42,5.44,3.39,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
1625866,ROUND,0.5,SI1,G,EX,EX,EX,N,2324.68,5.07,5.1,3.17,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
1801317,ROUND,0.5,VS1,I,EX,EX,EX,M,2353.56,5.01,5.05,3.15,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,4.0
1795157,ROUND,0.5,VS1,I,EX,EX,EX,M,2353.56,5.1,5.13,3.11,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,4.0
1647521,ROUND,0.51,VVS1,I,EX,EX,EX,F,2353.74,5.07,5.11,3.22,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,3.0
1792815,ROUND,0.52,SI1,H,EX,EX,EX,F,2353.97,5.25,5.28,3.14,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,3.0
1788720,ROUND,0.52,SI1,H,EX,EX,EX,F,2353.97,5.11,5.13,3.21,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,3.0
1665302,ROUND,0.55,VS1,I,EX,EX,EX,N,2354.21,5.21,5.25,3.27,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,0.0
1659693,ROUND,0.5,VS2,F,VG,EX,GD,N,2354.31,5.02,5.09,3.07,0,0,0,0,0,0,0,1,5.0,3.0,1.0,0.0,2.0,0.0
1782442,ROUND,0.5,SI1,F,EX,VG,VG,N,2354.37,5.04,5.1,3.18,0,0,0,0,0,0,0,1,6.0,3.0,0.0,1.0,1.0,0.0
1764367,ROUND,0.5,SI1,F,EX,EX,VG,N,2354.37,5.06,5.11,3.09,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,0.0
1653498,ROUND,0.58,SI1,H,EX,EX,EX,N,2351.54,5.31,5.33,3.31,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,0.0
1756969,ROUND,0.41,IF,D,EX,EX,EX,N,2351.7,4.83,4.86,2.98,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0
1756969,ROUND,0.41,IF,D,EX,EX,EX,N,2351.7,4.83,4.86,2.98,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0
1773932,ROUND,0.5,VS2,D,VG,EX,VG,F,2351.7,5.0,5.06,3.12,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,1.0,3.0
1788601,ROUND,0.5,VS2,E,VG,EX,GD,N,2351.8,5.07,5.12,3.09,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,0.0
1780722,ROUND,0.5,VS2,E,VG,EX,VG,N,2351.8,4.94,4.98,3.16,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0
1783274,ROUND,0.5,VS2,E,VG,EX,GD,N,2351.8,5.0,5.07,3.16,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,0.0
1788601,ROUND,0.5,VS2,E,VG,EX,GD,N,2351.8,5.07,5.12,3.09,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,0.0
1780722,ROUND,0.5,VS2,E,VG,EX,VG,N,2351.8,4.94,4.98,3.16,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0
1783274,ROUND,0.5,VS2,E,VG,EX,GD,N,2351.8,5.0,5.07,3.16,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,0.0
1659583,ROUND,0.53,VS1,H,EX,EX,EX,ST,2351.87,5.15,5.17,3.23,0,0,0,0,0,0,0,1,4.0,5.0,0.0,0.0,0.0,5.0
1660847,ROUND,0.51,VVS2,G,EX,EX,EX,ST,2352.05,5.11,5.15,3.16,0,0,0,0,0,0,0,1,3.0,4.0,0.0,0.0,0.0,5.0
1625877,ROUND,0.5,SI1,H,EX,EX,EX,N,2352.39,5.03,5.07,3.16,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,0.0
1632273,ROUND,0.5,VS2,H,EX,VG,EX,F,2352.48,5.1,5.13,3.14,0,0,0,0,0,0,0,1,5.0,5.0,0.0,1.0,0.0,3.0
1643238,ROUND,0.5,SI1,E,EX,EX,VG,N,2304.0,5.02,5.07,3.16,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0
1633491,ROUND,0.5,SI1,G,EX,EX,EX,N,2304.05,5.13,5.16,3.14,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
1658582,ROUND,0.5,VS2,H,VG,EX,VG,F,2304.07,5.07,5.12,3.05,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,1.0,3.0
1662739,ROUND,0.5,VS2,H,EX,EX,VG,F,2304.07,5.12,5.18,3.08,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.0,1.0,3.0
1643191,ROUND,0.5,VS2,H,VG,EX,GD,N,2304.07,5.08,5.14,3.1,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,2.0,0.0
1655884,ROUND,0.5,VS2,H,VG,EX,VG,F,2304.07,4.96,5.01,3.19,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,1.0,3.0
1663850,ROUND,0.5,SI1,D,VG,EX,VG,N,2304.07,5.03,5.06,3.16,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,1.0,0.0
1667881,ROUND,0.5,SI1,D,EX,EX,EX,M,2304.07,5.09,5.12,3.13,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,4.0
1654459,ROUND,0.7,VS1,K,VG,EX,EX,N,2304.07,5.52,5.56,3.57,0,0,0,0,0,0,0,1,4.0,8.0,1.0,0.0,0.0,0.0
1654458,ROUND,0.7,VS1,K,VG,EX,VG,N,2304.07,5.48,5.56,3.57,0,0,0,0,0,0,0,1,4.0,8.0,1.0,0.0,1.0,0.0
1620352,ROUND,0.57,VVS2,F,EX,EX,EX,VS,2304.08,5.29,5.32,3.29,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,6.0
1760095,ROUND,0.5,VS2,F,VG,EX,GD,N,2304.43,4.98,5.04,3.13,0,0,0,0,0,0,0,1,5.0,3.0,1.0,0.0,2.0,0.0
1760095,ROUND,0.5,VS2,F,VG,EX,GD,N,2304.43,4.98,5.04,3.13,0,0,0,0,0,0,0,1,5.0,3.0,1.0,0.0,2.0,0.0
1764364,ROUND,0.5,SI1,F,EX,EX,EX,F,2304.45,5.05,5.07,3.16,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,3.0
1770689,ROUND,0.5,SI1,E,VG,VG,VG,N,2304.57,4.95,5.01,3.2,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,1.0,0.0
1784499,ROUND,0.5,SI1,F,EX,EX,VG,N,2347.68,5.03,5.09,3.16,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,0.0
1790439,ROUND,0.5,SI1,F,EX,EX,EX,F,2347.68,5.19,5.2,3.11,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,3.0
1767527,ROUND,0.5,VS2,F,VG,VG,GD,N,2348.26,5.12,5.14,3.0,0,0,0,0,0,0,0,1,5.0,3.0,1.0,1.0,2.0,0.0
1767527,ROUND,0.5,VS2,F,VG,VG,GD,N,2348.26,5.12,5.14,3.0,0,0,0,0,0,0,0,1,5.0,3.0,1.0,1.0,2.0,0.0
1789382,ROUND,0.75,SI2,J,VG,EX,VG,F,2348.26,5.65,5.72,3.65,0,0,0,0,0,0,0,1,7.0,7.0,1.0,0.0,1.0,3.0
1784417,ROUND,0.5,VS2,G,VG,EX,VG,F,2348.41,4.95,5.0,3.19,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,3.0
1784413,ROUND,0.5,VS2,G,VG,EX,VG,F,2348.41,4.98,5.02,3.18,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,3.0
1764366,ROUND,0.5,SI1,F,VG,EX,VG,N,2348.51,4.92,4.97,3.18,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,1.0,0.0
1764366,ROUND,0.5,SI1,F,VG,EX,VG,N,2348.51,4.92,4.97,3.18,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,1.0,0.0
1653397,ROUND,0.52,VVS2,G,EX,EX,EX,ST,2330.97,5.19,5.22,3.16,0,0,0,0,0,0,0,1,3.0,4.0,0.0,0.0,0.0,5.0
1630796,ROUND,0.52,SI1,E,EX,EX,EX,F,2331.0,5.25,5.28,3.15,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,3.0
1755953,ROUND,0.5,VVS1,E,VG,EX,VG,ST,2331.36,5.14,5.2,3.06,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,1.0,5.0
1755953,ROUND,0.5,VVS1,E,VG,EX,VG,ST,2331.36,5.14,5.2,3.06,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,1.0,5.0
1770261,ROUND,0.5,VS2,E,VG,EX,VG,N,2331.52,4.93,4.95,3.2,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0
1770261,ROUND,0.5,VS2,E,VG,EX,VG,N,2331.52,4.93,4.95,3.2,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0
1772941,ROUND,0.5,VS1,E,VG,EX,VG,M,2331.59,4.93,4.98,3.16,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,1.0,4.0
1772941,ROUND,0.5,VS1,E,VG,EX,VG,M,2331.59,4.93,4.98,3.16,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,1.0,4.0
1748812,ROUND,0.5,VVS1,D,VG,EX,GD,F,2331.59,4.95,5.01,3.2,0,0,0,0,0,0,0,1,2.0,1.0,1.0,0.0,2.0,3.0
1644084,ROUND,0.5,VVS2,I,EX,EX,EX,N,2331.64,5.05,5.09,3.12,0,0,0,0,0,0,0,1,3.0,6.0,0.0,0.0,0.0,0.0
1644115,ROUND,0.5,VS1,D,GD,EX,VG,N,2331.76,4.86,4.92,3.19,0,0,0,0,0,0,0,1,4.0,1.0,2.0,0.0,1.0,0.0
1761158,ROUND,0.53,VS2,I,EX,EX,EX,F,2343.66,5.15,5.19,3.23,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,3.0
1659543,ROUND,0.51,VS1,F,EX,EX,EX,ST,2344.01,5.09,5.12,3.15,0,0,0,0,0,0,0,1,4.0,3.0,0.0,0.0,0.0,5.0
1753646,ROUND,0.5,VS1,G,VG,EX,VG,F,2344.03,4.93,5.0,3.21,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,1.0,3.0
1770229,ROUND,0.5,VS1,I,VG,EX,VG,N,2344.1,4.98,5.03,3.19,0,0,0,0,0,0,0,1,4.0,6.0,1.0,0.0,1.0,0.0
1648347,ROUND,0.5,VS2,E,VG,EX,GD,N,2344.52,5.0,5.04,3.12,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,2.0,0.0
1659614,ROUND,0.5,VS1,I,EX,EX,EX,N,2344.61,5.06,5.07,3.17,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,0.0
1648465,ROUND,0.5,SI1,D,EX,EX,EX,F,2344.61,5.1,5.14,3.1,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,3.0
1774923,ROUND,0.58,SI2,G,EX,EX,EX,N,2344.71,5.37,5.39,3.28,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
1780868,ROUND,0.5,SI1,F,EX,EX,EX,F,2344.89,5.11,5.14,3.17,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,3.0
1780868,ROUND,0.5,SI1,F,EX,EX,EX,F,2344.89,5.11,5.14,3.17,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,3.0
1661902,ROUND,0.51,VVS1,I,EX,EX,EX,N,2344.99,5.08,5.11,3.19,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,0.0
1657010,ROUND,0.59,VVS2,J,EX,EX,EX,N,2352.51,5.36,5.39,3.35,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,0.0
1767557,ROUND,0.5,SI1,E,VG,VG,VG,N,2352.55,5.06,5.12,3.07,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,1.0,0.0
1776024,ROUND,0.5,VS2,F,VG,VG,GD,N,2352.55,5.01,5.06,3.19,0,0,0,0,0,0,0,1,5.0,3.0,1.0,1.0,2.0,0.0
1767557,ROUND,0.5,SI1,E,VG,VG,VG,N,2352.55,5.06,5.12,3.07,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,1.0,0.0
1776024,ROUND,0.5,VS2,F,VG,VG,GD,N,2352.55,5.01,5.06,3.19,0,0,0,0,0,0,0,1,5.0,3.0,1.0,1.0,2.0,0.0
1764336,ROUND,0.5,VS2,I,EX,EX,EX,F,2352.56,5.05,5.08,3.16,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,3.0
1746455,ROUND,0.5,VVS2,G,VG,EX,VG,F,2352.62,4.92,4.97,3.17,0,0,0,0,0,0,0,1,3.0,4.0,1.0,0.0,1.0,3.0
1746456,ROUND,0.5,VVS2,G,VG,VG,VG,F,2352.62,5.14,5.16,3.01,0,0,0,0,0,0,0,1,3.0,4.0,1.0,1.0,1.0,3.0
1758408,ROUND,0.8,SI2,K,EX,EX,EX,F,2352.7,5.92,5.95,3.72,0,0,0,0,0,0,0,1,7.0,8.0,0.0,0.0,0.0,3.0
1667550,ROUND,0.8,VS2,M,EX,EX,EX,N,2352.82,5.88,5.92,3.68,0,0,0,0,0,0,0,1,5.0,10.0,0.0,0.0,0.0,0.0
1659713,ROUND,0.5,VS2,G,VG,EX,VG,F,2353.27,5.01,5.06,3.15,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,3.0
1668766,ROUND,0.5,VS2,G,EX,EX,EX,M,2353.27,5.04,5.07,3.17,0,0,0,0,0,0,0,1,5.0,4.0,0.0,0.0,0.0,4.0
1753398,ROUND,0.51,VVS1,I,EX,EX,EX,F,2353.27,5.12,5.15,3.2,0,0,0,0,0,0,0,1,2.0,6.0,0.0,0.0,0.0,3.0
1648185,ROUND,0.5,VS1,D,VG,VG,GD,N,2336.93,5.01,5.05,3.14,0,0,0,0,0,0,0,1,4.0,1.0,1.0,1.0,2.0,0.0
1637275,ROUND,0.5,VVS2,H,VG,EX,VG,F,2336.97,5.07,5.12,3.15,0,0,0,0,0,0,0,1,3.0,5.0,1.0,0.0,1.0,3.0
1758905,ROUND,0.56,SI2,F,EX,EX,EX,N,2337.0,5.28,5.3,3.29,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
1665231,ROUND,0.5,VVS2,I,EX,EX,EX,F,2337.0,5.14,5.16,3.14,0,0,0,0,0,0,0,1,3.0,6.0,0.0,0.0,0.0,3.0
1663713,ROUND,0.5,VVS2,I,EX,EX,EX,F,2337.0,5.06,5.08,3.18,0,0,0,0,0,0,0,1,3.0,6.0,0.0,0.0,0.0,3.0
1646782,ROUND,0.5,VS1,G,GD,EX,VG,N,2337.04,5.12,5.14,3.0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,0.0,1.0,0.0
1671220,ROUND,0.61,SI1,I,EX,EX,EX,N,2337.05,5.37,5.41,3.37,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
1762464,ROUND,0.5,SI1,F,EX,EX,VG,N,2337.35,5.09,5.12,3.15,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,0.0
1758393,ROUND,0.8,SI1,L,EX,EX,EX,M,2337.64,5.93,5.96,3.7,0,0,0,0,0,0,0,1,6.0,9.0,0.0,0.0,0.0,4.0
1782123,ROUND,0.6,VVS2,J,EX,EX,EX,M,2337.69,5.37,5.39,3.37,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,4.0
1793794,ROUND,0.58,VS1,J,EX,EX,EX,N,2337.83,5.31,5.35,3.26,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
1761163,ROUND,0.5,VS2,I,EX,EX,EX,N,2332.28,5.09,5.12,3.16,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,0.0
1667797,ROUND,0.5,VS2,E,VG,VG,VG,N,2448.26,4.92,4.98,3.19,0,0,0,0,0,0,0,1,5.0,2.0,1.0,1.0,1.0,0.0
1658519,ROUND,0.5,VS2,E,VG,EX,VG,N,2448.26,5.07,5.12,3.06,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,0.0
1646908,ROUND,0.5,VS2,F,EX,EX,VG,N,2448.26,5.0,5.05,3.16,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,1.0,0.0
1648374,ROUND,0.5,VS2,F,EX,VG,VG,N,2448.26,5.12,5.14,3.14,0,0,0,0,0,0,0,1,5.0,3.0,0.0,1.0,1.0,0.0
1648369,ROUND,0.5,VS2,F,EX,EX,VG,N,2448.26,5.06,5.09,3.16,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,1.0,0.0
1798027,ROUND,0.5,VS2,G,VG,EX,VG,N,2448.27,4.9,4.96,3.17,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,0.0
1798031,ROUND,0.5,VS2,G,VG,EX,VG,N,2448.27,4.97,5.04,3.15,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,0.0
1798032,ROUND,0.5,VS2,G,VG,EX,VG,N,2448.27,4.91,4.97,3.17,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,1.0,0.0
1621760,ROUND,0.5,VS2,G,EX,EX,EX,F,2448.28,5.04,5.07,3.16,0,0,0,0,0,0,0,1,5.0,4.0,0.0,0.0,0.0,3.0
1624339,ROUND,0.5,VS2,G,EX,EX,VG,N,2448.28,5.0,5.05,3.17,0,0,0,0,0,0,0,1,5.0,4.0,0.0,0.0,1.0,0.0
1665119,ROUND,0.7,VS1,L,EX,EX,EX,N,2448.32,5.75,5.77,3.46,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,0.0
1643266,ROUND,0.5,SI1,G,EX,EX,EX,N,2448.49,5.07,5.1,3.16,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
1637754,ROUND,0.5,SI1,G,EX,EX,EX,N,2448.49,5.04,5.07,3.16,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
1640384,ROUND,0.5,SI1,G,EX,EX,EX,N,2448.49,5.14,5.18,3.1,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
1669914,ROUND,0.5,VVS2,I,EX,EX,EX,N,2448.49,5.09,5.1,3.16,0,0,0,0,0,0,0,1,3.0,6.0,0.0,0.0,0.0,0.0
1751169,ROUND,0.5,VS2,G,VG,EX,EX,N,2455.65,4.93,4.98,3.16,0,0,0,0,0,0,0,1,5.0,4.0,1.0,0.0,0.0,0.0
1762319,ROUND,0.5,VS2,D,VG,EX,VG,N,2455.69,4.91,4.98,3.19,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,1.0,0.0
1666582,ROUND,0.5,VS1,G,EX,EX,VG,F,2527.87,5.12,5.16,3.08,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.0,1.0,3.0
1657065,ROUND,0.5,VS1,G,EX,EX,VG,F,2527.87,5.04,5.1,3.16,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.0,1.0,3.0
1659388,ROUND,0.78,VS1,K,EX,EX,EX,ST,2527.87,5.93,5.96,3.57,0,0,0,0,0,0,0,1,4.0,8.0,0.0,0.0,0.0,5.0
1654548,ROUND,0.5,VS1,E,VG,EX,EX,N,2527.88,4.97,5.0,3.2,0,0,0,0,0,0,0,1,4.0,2.0,1.0,0.0,0.0,0.0
1655964,ROUND,0.5,SI1,E,EX,EX,EX,N,2527.95,5.05,5.08,3.18,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,0.0
1765405,ROUND,0.62,VS1,J,EX,EX,EX,N,2528.05,5.56,5.57,3.33,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
1670541,ROUND,0.55,VS1,I,EX,EX,EX,F,2528.23,5.23,5.26,3.26,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,3.0
